Dimension;Density;Algorithm;Num_Robots;Time;Overlapping
60;15;MSTC*;4;6844,0038958388595;0,03904909729597255
60;15;TMSTC*;4;6788,740836889302;0,04158157013315906
60;15;MSTC*;2;13265,40591609245;0,013479290907605588
60;15;TMSTC*;2;13105,954401084464;0,01102851074258639
60;15;MSTC*;4;6809,505338877105;0,03414753696593416
60;15;TMSTC*;4;6821,77489149882;0,04599297443019361
60;15;MSTC*;2;13245,793217720215;0,011436974103422924
60;15;TMSTC*;2;13070,75483399594;0,007597418511559513
60;15;MSTC*;4;6838,996680647578;0,03692508781962258
60;15;TMSTC*;4;6804,977344663838;0,03945756065680908
60;15;MSTC*;2;13365,819047376137;0,01748223184380361
60;15;TMSTC*;2;13185,868253887284;0,017563924515970917
60;15;MSTC*;4;6939,581096563296;0,04917898864471857
60;15;TMSTC*;4;6878,50750343448;0,05097622743239932
60;15;MSTC*;2;13388,562048822789;0,019034392614982437
60;15;TMSTC*;2;13151,29610379673;0,012580671513765216
60;15;MSTC*;4;6951,815439780472;0,04966914467772241
60;15;TMSTC*;4;6897,08571392129;0,05122130544890123
60;15;MSTC*;2;13243,407359130697;0,011845437464259456
60;15;TMSTC*;2;13210,251947919434;0,015684993056122865
60;15;MSTC*;4;6829,623087883199;0,035372927048443754
60;15;TMSTC*;4;6895,573159852884;0,05391716363042235
60;15;MSTC*;2;13238,38008643655;0,00980312066007679
60;15;TMSTC*;2;13076,98311681687;0,006208643084715301
60;15;MSTC*;4;6776,578210486799;0,030307981374070744
60;15;TMSTC*;4;6788,2329001788885;0,037987092557797565
60;15;MSTC*;2;13201,7533909577;0,01078343272608447
60;15;TMSTC*;2;13167,93535334397;0,01413283228494404
60;15;MSTC*;4;6782,667243760495;0,03447430765460338
60;15;TMSTC*;4;6835,848484627607;0,04615635977452823
60;15;MSTC*;2;13382,548051716183;0,02042316804182665
60;15;TMSTC*;2;13242,606926219223;0,016746997794297853
60;15;MSTC*;4;6876,383694032159;0,04125479944448983
60;15;TMSTC*;4;6863,151803615594;0,048035291234376276
60;15;MSTC*;2;13263,079653525056;0,012172208152928682
60;15;TMSTC*;2;13105,838816635764;0,01127358875908831
60;15;MSTC*;4;6882,819047376095;0,04158157013315906
60;15;TMSTC*;4;6852,24689728554;0,05007760803855894
60;15;MSTC*;2;13319,52005750291;0,016338534433461317
60;15;TMSTC*;2;13199,782106690085;0,014214524957111348
60;15;MSTC*;4;6988,305050269469;0,057675026550118455
60;15;TMSTC*;4;6924,875757321752;0,050731149415897396
60;15;MSTC*;2;13232,324098009989;0,009476349971407564
60;15;TMSTC*;2;13250,992063289637;0,018789314598480517
60;15;MSTC*;4;6855,249783362054;0,03888571195163794
60;15;TMSTC*;4;6850,345598551106;0,047626827873539744
60;15;MSTC*;2;13158,412409764558;0,007107262478555674
60;15;TMSTC*;2;13315,54372260144;0,02205702148517278
60;15;MSTC*;4;6781,104040142671;0,03128829344007843
60;15;TMSTC*;4;6918,947185893173;0,04917898864471857
60;15;MSTC*;2;13221,765945026069;0,010865125398251777
60;15;TMSTC*;2;13142,19668101202;0,014051139612776735
60;15;MSTC*;4;6737,880807955644;0,027693815864716934
60;15;TMSTC*;4;6896,823376490859;0,0545707050077608
60;15;MSTC*;2;13223,56782097581;0,00980312066007679
60;15;TMSTC*;2;13183,223232187038;0,014296217629278653
60;15;MSTC*;4;6781,298268354093;0,032677068866922634
60;15;TMSTC*;4;6889,01255406838;0,0557144024181031
60;15;MSTC*;2;13269,464069076366;0,014214524957111348
60;15;TMSTC*;2;13227,183405424517;0,017563924515970917
60;15;MSTC*;4;6914,387589871006;0,0433788089208398
60;15;TMSTC*;4;6876,363924772497;0,04672820847969937
60;15;MSTC*;2;13329,333766001897;0,01601176374479209
60;15;TMSTC*;2;13241,249061842931;0,017563924515970917
60;15;MSTC*;4;6871,2673880643115;0,040437872722816764
60;15;TMSTC*;4;6946,861760215132;0,04476758434768401
60;15;MSTC*;2;13315,550216273554;0,011600359447757537
60;15;TMSTC*;2;13237,447907412357;0,019279470631484354
60;15;MSTC*;4;6908,3036072312025;0,04558451106935708
60;15;TMSTC*;4;6851,011832549251;0,04819867657871089
60;15;MSTC*;2;13233,949350450606;0,012662364185932522
60;15;TMSTC*;2;13248,663636164865;0,020178090025324728
60;15;MSTC*;4;6747,754112476812;0,02802058655338616
60;15;TMSTC*;4;6819,497113923494;0,04313373090433788
60;15;MSTC*;2;13186,141414104606;0,008577730577567192
60;15;TMSTC*;2;13111,825541048242;0,0074340331672249
60;15;MSTC*;4;6748,736507774539;0,029082591291561148
60;15;TMSTC*;4;6851,8904759475145;0,047790213217874356
60;15;MSTC*;2;13297,06204882282;0,016175149089126706
60;15;TMSTC*;2;13058,853535261513;0,006535413773384528
60;15;MSTC*;4;6983,621644844942;0,057593333877951146
60;15;TMSTC*;4;6749,667243760495;0,033003839555591864
60;15;MSTC*;2;13336,434631824819;0,018380851237643984
60;15;TMSTC*;2;13063,29610379673;0,006862184462053754
60;15;MSTC*;4;6798,492063289592;0,032431990850420714
60;15;TMSTC*;4;6740,506781915358;0,030961522751409197
60;15;MSTC*;2;13246,022222060283;0,01176374479209215
60;15;TMSTC*;2;13219,519335983787;0,01601176374479209
60;15;MSTC*;4;6890,574602891153;0,04313373090433788
60;15;TMSTC*;4;6868,45440108446;0,04966914467772241
60;15;MSTC*;2;13234,809379384244;0,01127358875908831
60;15;TMSTC*;2;13278,819047376106;0,019034392614982437
60;15;MSTC*;4;6921,309379384214;0,05007760803855894
60;15;TMSTC*;4;6839,495670885239;0,04051956539498407
60;15;MSTC*;2;13338,13492043247;0,01870762192631321
60;15;TMSTC*;2;13114,324098010004;0,010211584020913324
60;15;MSTC*;4;6977,738960575134;0,054489012335593494
60;15;TMSTC*;4;6863,5702737764;0,05007760803855894
60;15;MSTC*;2;13271,62092332586;0,013887754268442121
60;15;TMSTC*;2;13165,081818082435;0,0148680663344498
60;15;MSTC*;4;6918,118758768448;0,0372518585082918
60;15;TMSTC*;4;6805,049494754396;0,04166326280532636
60;15;MSTC*;2;13388,74761880471;0,021730250796503554
60;15;TMSTC*;2;13215,50533887715;0,01699207581079977
60;15;MSTC*;4;6958,866089329884;0,05620455845110694
60;15;TMSTC*;4;6876,051659311769;0,049995915366391634
60;15;MSTC*;2;13282,406637611573;0,013397598235438282
60;15;TMSTC*;2;13245,310100903353;0,018054080548974758
60;15;MSTC*;4;6995,6223663640685;0,0520382321705743
60;15;TMSTC*;4;6917,029003975612;0,05661302181194347
60;15;MSTC*;2;13422,449350450606;0,021730250796503554
60;15;TMSTC*;2;13172,109090776594;0,01535822236745364
60;15;MSTC*;4;6891,2239537061505;0,040356180050649455
60;15;TMSTC*;4;6813,957575404173;0,04403235029817825
60;15;MSTC*;2;13336,705627484771;0,01707376848296708
60;15;TMSTC*;2;13159,41168824544;0,01462298831794788
60;15;MSTC*;4;6913,080375044178;0,04885221795604934
60;15;TMSTC*;4;6706,454401084456;0,029572747324564986
60;15;MSTC*;2;13302,749061842931;0,01601176374479209
60;15;TMSTC*;2;13222,708513561278;0,018135773221142064
60;15;MSTC*;4;7025,630591317708;0,05914549464912997
60;15;TMSTC*;4;6804,162193126603;0,04313373090433788
60;15;MSTC*;2;13391,363924772515;0,01870762192631321
60;15;TMSTC*;2;13342,488455693981;0,02058655338616126
60;15;MSTC*;4;7004,28816708633;0,052365002859243524
60;15;TMSTC*;4;6928,081818082432;0,05195653949840699
60;15;MSTC*;2;13256,311543941609;0,01225390082509599
60;15;TMSTC*;2;13130,195237973783;0,01029327669308063
60;15;MSTC*;4;6829,854256780637;0,03618985377011682
60;15;TMSTC*;4;6846,520779021988;0,04648313046319745
60;15;MSTC*;2;13272,935353343946;0,012825749530267135
60;15;TMSTC*;2;13234,033333090423;0,01797238787680745
60;15;MSTC*;4;6911,146031462598;0,048362061923045506
60;15;TMSTC*;4;6877,693794935513;0,05359039294175313
60;15;MSTC*;2;13367,776334537075;0,019769626664488196
60;15;TMSTC*;2;13195,254112476814;0,015930071072624785
60;15;MSTC*;4;6855,821933452608;0,04027448737848215
60;15;TMSTC*;4;6916,964069076326;0,03921248264030716
60;40;MSTC*;2;9880,639249547237;0,020368012961462793
60;40;TMSTC*;2;9880,13780650899;0,02453419743085291
60;40;MSTC*;4;5449,272005422281;0,11665316514292327
60;40;TMSTC*;4;5481,984126579211;0,12683717162365468
60;15;MSTC*;2;13225,609812295703;0,008986193938403724
60;15;TMSTC*;2;13215,034054609547;0,017645617188138223
60;15;MSTC*;4;6762,984559855112;0,028429049914222695
60;15;TMSTC*;4;7022,738239056006;0,05399885630258966
60;40;MSTC*;2;10075,26450198784;0,039463025112834164
60;40;TMSTC*;2;10006,250504881204;0,03842147899548663
60;40;MSTC*;4;5351,98023074034;0,09651660687420438
60;40;TMSTC*;4;5429,534054609492;0,11700034718203911
60;15;MSTC*;2;13296,934631824846;0,013887754268442121
60;15;TMSTC*;2;13274,188022782544;0,02156686545216894
60;15;MSTC*;4;6879,538383724264;0,04378727228167633
60;15;TMSTC*;4;6863,9274166335235;0,05097622743239932
60;40;MSTC*;2;10188,577488967678;0,04860548547621803
60;40;TMSTC*;2;10056,149639058232;0,043282027543108434
60;40;MSTC*;4;5541,171139599341;0,13216062955676428
60;40;TMSTC*;4;5508,97085099169;0,13285499363499595
60;40;MSTC*;2;10187,331601444526;0,04883694016896192
60;40;TMSTC*;2;10162,188022782544;0,05161439648188867
60;40;MSTC*;4;5429,96652187693;0,11028816109246616
60;40;TMSTC*;4;5424,980518983563;0,112834162712649
60;40;MSTC*;2;10226,875035802683;0,052424487906492304
60;40;TMSTC*;2;10102,419913199059;0,04640666589515102
60;40;MSTC*;4;5630,025396379982;0,14789954866334915
60;40;TMSTC*;4;5534,436074863055;0,1375998148362458
60;15;MSTC*;2;13299,563491861041;0,013070827546769056
60;15;TMSTC*;2;13195,177633271502;0,014214524957111348
60;15;MSTC*;4;6738,167965279621;0,02712196715954579
60;15;TMSTC*;4;6842,560605784534;0,04002940936198023
60;15;MSTC*;2;13207,12669547885;0,008169267216730659
60;15;TMSTC*;2;13201,882972513036;0,01723715382730169
60;15;MSTC*;4;6887,321933452601;0,03741524385262642
60;15;TMSTC*;4;6862,550937792656;0,050731149415897396
60;40;MSTC*;2;10275,675468714157;0,05797940053234579
60;40;TMSTC*;2;10151,133477394247;0,05335030667746789
60;40;MSTC*;4;5572,512120792457;0,13632681402615437
60;40;TMSTC*;4;5437,82582929145;0,11908343941673417
60;15;MSTC*;2;13264,79177468199;0,014704680990115187
60;15;TMSTC*;2;13277,679076309754;0,020096397353157422
60;15;MSTC*;4;6903,479509221226;0,04746344252920513
60;15;TMSTC*;4;6820,3402596740025;0,04484927701985132
60;40;MSTC*;2;10140,40591609245;0,04420784631408402
60;40;TMSTC*;2;10081,749061842931;0,04467075569957181
60;40;MSTC*;4;5469,168975041962;0,11630598310380744
60;40;TMSTC*;4;5476,367820611357;0,12417544265709987
60;15;MSTC*;2;13239,081096563323;0,010048198676578711
60;15;TMSTC*;2;13067,951515007977;0,008332652561065272
60;15;MSTC*;4;6843,177633271489;0,03708847316395719
60;15;TMSTC*;4;6804,533333090374;0,03872232660730333
60;15;MSTC*;2;13206,595815189072;0,01078343272608447
60;15;TMSTC*;2;13243,06421338019;0,018544236581978596
60;15;MSTC*;4;6834,719624591391;0,035291234376276445
60;15;TMSTC*;4;6852,279942132689;0,047871905890041665
60;40;MSTC*;2;10460,713130919274;0,07302395556069899
60;40;TMSTC*;2;10363,099711027984;0,06932068047679667
60;40;MSTC*;4;5472,704905965643;0,1174632565675269
60;40;TMSTC*;4;5445,2131309192355;0,11271843536627706
60;40;MSTC*;2;10348,101154066191;0,06376576785094318
60;40;TMSTC*;2;10312,243289689966;0,06561740539289435
60;40;MSTC*;4;5661,135208675665;0,1506770049762759
60;40;TMSTC*;4;5701,17575695731;0,16410137715542183
60;40;MSTC*;2;9938,609812295717;0,022451105196157853
60;40;TMSTC*;2;9842,72467522529;0,020946649693322533
60;40;MSTC*;4;5404,191630378112;0,10415461173475292
60;40;TMSTC*;4;5421,7145739575135;0,11132970720981368
60;40;MSTC*;2;10142,590764555187;0,045017937738687654
60;40;TMSTC*;2;10077,904473054203;0,04409211896771207
60;40;MSTC*;4;5421,536940686007;0,10924661497511862
60;40;TMSTC*;4;5398,384703794502;0,11063534313158199
60;40;MSTC*;2;10572,556998188908;0,0858696910079852
60;40;TMSTC*;2;10566,76984086499;0,0904987848628631
60;40;MSTC*;4;6352,947474136412;0,2031014928827682
60;40;TMSTC*;4;5964,474025311409;0,21895613933572503
60;40;MSTC*;2;10226,633477394218;0,052308760560120356
60;40;TMSTC*;2;10253,917748641714;0,06168267561624812
60;40;MSTC*;4;5670,69552621698;0,1288045365119778
60;40;TMSTC*;4;5558,7802303759145;0,1433861821548432
60;40;MSTC*;2;10159,134920432496;0,04420784631408402
60;40;TMSTC*;2;10208,118758768487;0,05520194421941905
60;40;MSTC*;4;5756,646752981698;0,17162365466959842
60;40;TMSTC*;4;5773,721355872866;0,17879875014465918
60;40;MSTC*;2;10580,067387699915;0,08529105427612545
60;40;TMSTC*;2;10540,082827844853;0,08795278324268024
60;40;MSTC*;4;5892,971860754046;0,19210739497743318
60;40;TMSTC*;4;5835,813996742183;0,18851984723990278
60;40;MSTC*;2;10490,470850991764;0,07672723064460132
60;40;TMSTC*;2;10495,241125132594;0,08054623307487559
60;40;MSTC*;4;5954,3268390538005;0,20969795162596921
60;40;TMSTC*;4;5896,44242350252;0,20194421941904872
60;40;MSTC*;2;9992,536940686043;0,02974192801759056
60;40;TMSTC*;2;10088,277777575353;0,04362920958222428
60;40;MSTC*;4;5490,23073562152;0,10253442888554565
60;40;TMSTC*;4;5432,876478840894;0,11711607452841107
60;40;MSTC*;2;10090,648196019978;0,04062029857655364
60;40;TMSTC*;2;10047,291053162864;0,04200902673301701
60;40;MSTC*;4;5547,914141046011;0,13343363036685568
60;40;TMSTC*;4;5543,87142820698;0,1360953593334105
60;40;MSTC*;2;9924,010389511017;0,023724106006249277
60;40;TMSTC*;2;9895,779942132705;0,026501562319176022
60;40;MSTC*;4;5429,332322963606;0,11109825251706978
60;40;TMSTC*;4;5400,315439780462;0,1123712533271612
60;40;MSTC*;2;10017,249061842931;0,03309802106237704
60;40;TMSTC*;2;9957,606204700074;0,03425529452609652
60;40;MSTC*;4;5457,646752981699;0,11688461983566717
60;40;TMSTC*;4;5452,6542564162;0,12197662307603287
60;40;MSTC*;2;10088,352092223276;0,04096748061566948
60;40;TMSTC*;2;9988,780663651847;0,03911584307371832
60;40;MSTC*;4;5415,618758768442;0,1101724337460942
60;40;TMSTC*;4;5511,700576850867;0,13597963198703852
60;40;MSTC*;2;10348,315439780517;0,06249276704085175
60;40;TMSTC*;2;10281,015728388167;0,0623770396944798
60;40;MSTC*;4;5928,063058585123;0,2009026733017012
60;40;TMSTC*;4;5798,981962021798;0,1851637541951163
60;15;MSTC*;2;13200,397691138804;0,010620047381749856
60;15;TMSTC*;2;13166,63492043247;0,01413283228494404
60;15;MSTC*;4;6847,323664734065;0,04125479944448983
60;15;TMSTC*;4;6882,601154066171;0,0495874520055551
60;40;MSTC*;2;10306,431745748314;0,058442309917833585
60;40;TMSTC*;2;10216,246175766426;0,05566485360490684
60;40;MSTC*;4;5539,695526216972;0,12938317324383752
60;40;TMSTC*;4;5488,554112112369;0,12730008100914247
60;40;MSTC*;2;10367,94285677849;0,0650387686610346
60;40;TMSTC*;2;10294,14314538614;0,0645758592755468
60;40;MSTC*;4;5575,524674860837;0,13644254137252632
60;40;TMSTC*;4;5537,667532003693;0,13459090383057518
60;40;MSTC*;2;10151,447907412357;0,04258766346487675
60;40;TMSTC*;2;10058,076767448552;0,04119893530841338
60;40;MSTC*;4;5447,045165639617;0,11121397986344173
60;40;TMSTC*;4;5452,045165639637;0,1201249855340817
60;40;MSTC*;2;10270,674747194998;0,055433398912162944
60;40;TMSTC*;2;10162,433188786568;0,05323457933109594
60;40;MSTC*;4;5579,98124050269;0,13794699687536166
60;40;TMSTC*;4;5503,371428207003;0,12996180997569726
60;40;MSTC*;2;10035,978787702104;0,03437102187246847
60;40;TMSTC*;2;10064,834487520993;0,0427033908112487
60;40;MSTC*;4;5461,2131309192455;0,11572734637194769
60;40;TMSTC*;4;5455,724963468502;0,11943062145585001
60;40;MSTC*;2;10219,918470160805;0,05196157852100451
60;40;TMSTC*;2;10059,218903072282;0,043282027543108434
60;40;MSTC*;4;5517,381817717993;0,1281101724337461
60;40;TMSTC*;4;5589,366377573108;0,14477491031130657
60;40;MSTC*;2;10124,706349003924;0,045017937738687654
60;40;TMSTC*;2;10123,504617357996;0,05057285036454114
60;40;MSTC*;4;5499,405194573269;0,12695289897002662
60;40;TMSTC*;4;5632,408368893006;0,15819928249045248
60;40;MSTC*;2;10233,175468714127;0,05578058095127879
60;40;TMSTC*;2;10186,604040142698;0,05497048952667515
60;40;MSTC*;4;5376,625252440584;0,10427033908112487
60;40;TMSTC*;4;5372,166522241368;0,10681634070130772
60;40;MSTC*;2;10055,236507774547;0,03668556879990742
60;40;TMSTC*;2;10023,835209040144;0,039925934498321956
60;40;MSTC*;4;5579,713130919246;0,13621108667978243
60;40;TMSTC*;4;5577,2396820942595;0,14408054623307487
60;40;MSTC*;2;10112,07893200595;0,04212475407938896
60;40;TMSTC*;2;10064,33520904012;0,044439301006827914
60;40;MSTC*;4;5448,179076309739;0,11885198472399028
60;40;TMSTC*;4;5396,30505026946;0,11572734637194769
60;40;MSTC*;2;10611,725684987656;0,08899432936002777
60;40;TMSTC*;2;10605,45324628951;0,09362342321490569
60;40;MSTC*;4;6525,026406142327;0,21467422751996296
60;40;TMSTC*;4;6469,2126976433465;0,2203448674921884
60;40;MSTC*;2;10237,618758768487;0,052887397291980096
60;40;TMSTC*;2;10083,777777575353;0,04397639162134012
60;40;MSTC*;4;5565,830879925334;0,1351695405624349
60;40;TMSTC*;4;5510,082106325649;0,1303089920148131
60;40;MSTC*;2;10158,99062025139;0,04582802916329128
60;40;TMSTC*;2;9983,521500541157;0,0349496586043282
60;40;MSTC*;4;5487,7278495450055;0,12024071288045365
60;40;TMSTC*;4;5337,358874138614;0,10033560930447864
60;40;MSTC*;2;10401,028282456557;0,06422867723643097
60;40;TMSTC*;2;10395,527560937433;0,07105659067237588
60;40;MSTC*;4;5786,582106325626;0,170350653859507
60;40;TMSTC*;4;5840,0673876998635;0,18747830112255526
60;40;MSTC*;2;9918,739393851052;0,02302974192801759
60;40;TMSTC*;2;9860,453679565338;0,021641013771554217
60;40;MSTC*;4;5394,278499094451;0,09894688114801528
60;40;TMSTC*;4;5329,487734174843;0,09582224279597269
60;40;MSTC*;2;10217,59365063169;0,0526559425992362
60;40;TMSTC*;2;10092,22251066793;0,0477953940516144
60;40;MSTC*;4;5911,414862565152;0,15542182617752576
60;40;TMSTC*;4;5634,641702347826;0,15738919106584887
60;40;MSTC*;2;10255,53116853305;0,053003124638352044
60;40;TMSTC*;2;10204,830879925403;0,054739034833931256
60;40;MSTC*;4;5465,095815189056;0,11850480268487444
60;40;TMSTC*;4;5465,056998188873;0,1179261659530147
60;40;MSTC*;2;10092,891918985788;0,038305751649114685
60;40;TMSTC*;2;10010,806493307724;0,03610693206804768
60;40;MSTC*;4;5378,213130919249;0,09871542645527139
60;40;TMSTC*;4;5361,120923325833;0,10010415461173475
60;40;MSTC*;2;9988,066377937563;0,03066774678856614
60;40;TMSTC*;2;9949,208513561278;0,03309802106237704
60;40;MSTC*;4;5365,405916092409;0,1004513366508506
60;40;TMSTC*;4;5341,104040142675;0,10149288276819812
60;40;MSTC*;2;10152,67619023325;0,04420784631408402
60;40;TMSTC*;2;10140,133477394218;0,04721675731975466
60;40;MSTC*;4;5660,426695114405;0,14720518458511747
60;40;TMSTC*;4;5616,6696965610845;0,1462793658141419
60;40;MSTC*;2;10559,480518983599;0,07892605022566833
60;40;TMSTC*;2;10385,495959128486;0,0720981367897234
60;40;MSTC*;4;5798,231745383882;0,172549473440574
60;40;TMSTC*;4;5676,478354426198;0,15762064575859275
60;15;MSTC*;2;13321,27489149882;0,016746997794297853
60;15;TMSTC*;2;13196,379364917402;0,015603300383955559
60;15;MSTC*;4;6822,884415551284;0,0372518585082918
60;15;TMSTC*;4;6894,01789294549;0,052610080875745445
60;40;MSTC*;2;10401,230735621539;0,06735331558847356
60;40;TMSTC*;2;10284,531168533014;0,06191413030899202
60;40;MSTC*;4;5550,809379384218;0,13389653975234347
60;40;TMSTC*;4;5563,9575754042;0,13354935771322762
60;40;MSTC*;2;10203,24761880471;0,049299849554449715
60;40;TMSTC*;2;10035,791774681964;0,03842147899548663
60;40;MSTC*;4;5389,612265096292;0,10126142807545423
60;40;TMSTC*;4;5336,059884265399;0,09547506075685684
60;40;MSTC*;2;10248,61803724933;0,05462330748755931
60;40;TMSTC*;2;10241,55988426541;0,06075685684527254
60;40;MSTC*;4;5646,609379019792;0,14859391274158085
60;40;TMSTC*;4;5650,350215909091;0,15681055433398913
60;40;MSTC*;2;10217,57532441033;0,051845851174632564
60;40;TMSTC*;2;10178,316882818766;0,0526559425992362
60;40;MSTC*;4;5793,534342852722;0,17474829302164102
60;40;TMSTC*;4;5776,821500176695;0,17926165953014697
60;40;MSTC*;2;10116,877200360026;0,044323573660455966
60;40;TMSTC*;2;10029,249061842931;0,04143039000115727
60;40;MSTC*;4;5407,160028569223;0,10924661497511862
60;40;TMSTC*;4;5433,687301263362;0,11653743779655132
60;40;MSTC*;2;10258,01789294554;0,05705358176137021
60;40;TMSTC*;2;10172,833044482773;0,05566485360490684
60;40;MSTC*;4;5721,758729834774;0,1696562897812753
60;40;TMSTC*;4;5693,730014102375;0,16849901631755584
60;40;MSTC*;2;10023,506781915374;0,03298229371600509
60;40;TMSTC*;2;9954,192351897262;0,03263511167688925
60;40;MSTC*;4;5569,215295476614;0,12683717162365468
60;40;TMSTC*;4;5567,556998188867;0,1400300891100567
60;40;MSTC*;2;10220,490620251361;0,051267214442772824
60;40;TMSTC*;2;10242,874314283521;0,05913667399606527
60;40;MSTC*;4;5507,9995667240955;0,12452262469621572
60;40;TMSTC*;4;5512,311110665684;0,1303089920148131
60;40;MSTC*;2;10150,3050502695;0,045480847124175446
60;40;TMSTC*;2;10079,148196019978;0,0451336650850596
60;40;MSTC*;4;5516,490620251334;0,12614280754542298
60;40;TMSTC*;4;5500,619480287557;0,12903599120472167
60;40;MSTC*;2;9935,33881663575;0,024765652123596806
60;40;TMSTC*;2;9890,395526581418;0,026848744358291866
60;40;MSTC*;4;5532,573881372022;0,1303089920148131
60;40;TMSTC*;4;5457,774169979674;0,12243953246152066
60;40;MSTC*;2;10224,730014102453;0,048721212822589975
60;40;TMSTC*;2;10092,474458587383;0,04351348223585233
60;40;MSTC*;4;5685,962914281289;0,15345446128920265
60;40;TMSTC*;4;5683,969407953462;0,15970373799328783
60;40;MSTC*;2;10088,291774681964;0,04038884388380974
60;40;TMSTC*;2;10057,534776128645;0,043166300196736486
60;40;MSTC*;4;5621,168975041964;0,148246730702465
60;40;TMSTC*;4;5618,953967808545;0,14905682212706864
60;40;MSTC*;2;10356,616594211078;0,06272422173359565
60;40;TMSTC*;2;10277,931024229189;0,0623770396944798
60;40;MSTC*;4;5361,685136705992;0,095127878717741
60;40;TMSTC*;4;5411,126983722067;0,10947806966786251
60;40;MSTC*;2;10093,362481734293;0,039347297766462216
60;40;TMSTC*;2;10045,819047376137;0,04108320796204143
60;40;MSTC*;4;5458,026117899106;0,1104038884388381
60;40;TMSTC*;4;5431,5666661807545;0,11352852679088068
60;40;MSTC*;2;10208,9759016256;0,051267214442772824
60;40;TMSTC*;2;10015,634198913343;0,04015738919106585
60;40;MSTC*;4;5417,808657865098;0,1099409790533503
60;40;TMSTC*;4;5399,092207593435;0,11318134475176485
60;40;MSTC*;2;10414,713130919274;0,06793195232033329
60;40;TMSTC*;2;10424,411976488671;0,07580141187362574
60;40;MSTC*;4;5854,314284985412;0,1851637541951163
60;40;TMSTC*;4;5808,841990955455;0,18400648073139683
60;40;MSTC*;2;10273,276334537075;0,05612776299039463
60;40;TMSTC*;2;10160,192351897262;0,05057285036454114
60;40;MSTC*;4;5417,014285349854;0,11075107047795395
60;40;TMSTC*;4;5327,137806508961;0,09732669829880801
60;40;MSTC*;2;10068,29249620109;0,03680129614627937
60;40;TMSTC*;2;9973,721789148785;0,03344520310149288
60;40;MSTC*;4;5481,41558408428;0,12093507695868534
60;40;TMSTC*;4;5436,6916303781145;0,11676889248929521
60;40;MSTC*;2;10301,28816708637;0,05693785441499826
60;40;TMSTC*;2;10237,774169979733;0,056474945029510476
60;40;MSTC*;4;5521,525396379985;0,12845735447286194
60;40;TMSTC*;4;5553,1761902332255;0,13840990626084945
60;40;MSTC*;2;10359,27200542232;0,0645758592755468
60;40;TMSTC*;2;10295,173304156784;0,06631176947112603
60;40;MSTC*;4;5760,352380466477;0,17486402036801296
60;40;TMSTC*;4;5738,135208675672;0,1741696562897813
60;40;MSTC*;2;10083,122366364107;0,03795856960999884
60;40;TMSTC*;2;10030,693794935536;0,038884388380974425
60;40;MSTC*;4;5461,274891498804;0,11734752922115496
60;40;TMSTC*;4;5526,7027414082495;0,12973035528295337
60;40;MSTC*;2;10036,6062047001;0,032172202291401455
60;40;TMSTC*;2;9915,42135623731;0,028006017822011342
60;40;MSTC*;4;5354,219624591385;0,09373915056127763
60;40;TMSTC*;4;5374,313996742199;0,10207151950005787
60;40;MSTC*;2;10180,891918985813;0,04895266751533387
60;40;TMSTC*;2;10181,519335983787;0,0550862168730471
60;40;MSTC*;4;5502,25266943855;0,12741580835551441
60;40;TMSTC*;4;5472,200576850858;0,1278787177410022
60;40;MSTC*;2;10101,04877323528;0,041314662654785325
60;40;TMSTC*;2;10037,919913199059;0,041893299386645065
60;40;MSTC*;4;5491,927416633532;0,12648998958453883
60;40;TMSTC*;4;5454,41053345039;0,12336535123249624
60;40;MSTC*;2;10087,907359130675;0,036338386760791576
60;40;TMSTC*;2;10146,847763108504;0,047911121397986346
60;40;MSTC*;4;5407,709235080396;0,10230297419280177
60;40;TMSTC*;4;5469,685858225116;0,12093507695868534
60;40;MSTC*;2;10315,202741408304;0,0577479458396019
60;40;TMSTC*;2;10266,816882818766;0,05878949195694943
60;40;MSTC*;4;5794,9083688930095;0,1781043860664275
60;40;TMSTC*;4;5799,7913414060395;0,18203911584307372
60;40;MSTC*;2;10383,673304156744;0,06561740539289435
60;40;TMSTC*;2;10371,557719708033;0,07105659067237588
60;40;MSTC*;4;6018,794227482555;0,15484318944566602
60;40;TMSTC*;4;5724,505627120333;0,16977201712764725
60;40;MSTC*;2;10523,584992402177;0,07869459553292443
60;40;TMSTC*;2;10486,026839418259;0,08355514408054623
60;40;MSTC*;4;6001,791053162833;0,21606295567642633
60;40;TMSTC*;4;5914,828282092046;0,20275431084365236
60;40;MSTC*;2;10208,791774681964;0,04918412220807777
60;40;TMSTC*;2;10284,346320070252;0,0599467654206689
60;40;MSTC*;4;5581,809667627437;0,14188172665200788
60;40;TMSTC*;4;5630,337661840707;0,15681055433398913
60;40;MSTC*;2;9933,936796382197;0,02198819581067006
60;40;TMSTC*;2;9899,80721482685;0,023955560698993173
60;40;MSTC*;4;5402,645309943453;0,1024187015391737
60;40;TMSTC*;4;5448,301442673816;0,11561161902557575
60;40;MSTC*;2;10129,520779022008;0,040041661844693904
60;40;TMSTC*;2;10087,562770341916;0,04351348223585233
60;40;MSTC*;4;5379,01212079247;0,09732669829880801
60;40;TMSTC*;4;5385,154256416199;0,10635343131581992
60;40;MSTC*;2;10091,77922061358;0,04409211896771207
60;40;TMSTC*;2;10063,921356237312;0,04663812058789492
